Contract ID,Action Obligation ($),Date Signed,Contracting Agency ID,PSC,NAICS,Region,Business Entity ID
W9124L10C0014,1683543,2010-09-25,2100,Z119,236220,Southwest,E5AFA7JSANW5
W9124M10C0018,799668,2010-09-15,2100,Z299,236220,Southeast,K287PHVK8LJ2
W9124M10C0022,163633,2010-09-29,2100,Z299,236220,Southeast,RKQXCNLNN1N5
W9124M10C0023,245851,2010-09-29,2100,Z299,236220,Southeast,RKQXCNLNN1N5
W9124M10C0027,1091624,2010-09-29,2100,Z299,236220,Southeast,S26CS5EGE4L5
W9124M10C0028,670000,2010-09-29,2100,Z299,236220,Southeast,XLB1JQGM4QN7
W9124N10C0068,86352,2010-09-22,2100,Z119,236220,Southeast,G1N5N9MP81H7
W9124N10C0071,147247,2010-09-22,2100,Z119,236220,West,KHM6V6GXHVP3
W9124N10C0075,460000,2010-09-17,2100,Z111,236220,West,CM6AAWP8H6Y4
W9124N10C0079,248888,2010-09-22,2100,Z119,236220,West,F2GQHCDLFT17
W9124N10C0080,260471,2010-09-22,2100,Z199,236220,West,D4NCDLCMJGL9
W9124N10C0087,749000,2010-09-21,2100,Y111,236220,West,L77GTD52MAJ5
W9124N10C0093,746000,2010-09-22,2100,Z119,236220,West,G1N5ZMDHW9X4
W9124N10C0106,880000,2010-09-23,2100,Z119,236220,West,L77GTD52MAJ5
W9124N10C0107,738000,2010-09-25,2100,Y119,236220,West,CM6AAWP8H6Y4
W9124N10C0112,733000,2010-09-25,2100,Y119,236220,West,CM6AAWP8H6Y4
W9124N10C0114,749500,2010-09-25,2100,Y119,236220,West,L77GTD52MAJ5
W9124N10C0115,749500,2010-09-25,2100,Y119,236220,West,L77GTD52MAJ5
W9124N10C0118,555000,2010-09-25,2100,Y152,236220,West,ZVWSGBBSJWZ8
W9124N10C0119,555000,2010-09-26,2100,Y152,236220,West,ZVWSGBBSJWZ8
W9124N10C0120,749999,2010-09-29,2100,Y119,236220,West,ZVWSGBBSJWZ8
W9124Q10C0532,829232,2010-09-23,2100,Y299,236220,Southwest,LTT8BT2KTBJ3
W9124Q10C0535,5318,2010-09-23,2100,Y299,236220,Southwest,YGPJYCFBZKJ5
W9124Q10C0562,100000,2010-09-22,2100,Y299,236220,Southwest,LGN3H5JD11V1
W9124Q10C0586,135000,2010-09-23,2100,Z299,236220,Southwest,ZKBBJB253J75
W9124Q10C0601,750000,2010-09-29,2100,Z111,236220,Southwest,GUP5U28QJNN7
W9124Q10C0606,26760,2010-09-18,2100,Z111,236220,Southwest,YHMSDKWPEC87
W9124Q10C0607,138647,2010-09-21,2100,Z111,236220,Southwest,ZKBBJB253J75
W9124Q10C0611,123921,2010-09-29,2100,Z299,236220,Southwest,TRG1T9Y195M3
W9126G10C0087,152071633,2010-09-10,2100,Y141,236220,Southwest,V7JHGJU9KNJ4
W9126G10C0087,351760660,2010-09-10,2100,Y141,236220,Southwest,V7JHGJU9KNJ4
W9126G10C0093,155747,2010-09-20,2100,Y249,236220,Southwest,JS49UA2D7444
W9126G10C0094,1574699,2010-09-23,2100,Y111,236220,Southwest,SGLAAJKA1DE7
W9126G10C0095,1848799,2010-09-29,2100,Y127,236220,Southwest,JCF9ED1AD3N8
W9126G10C0096,7180424,2010-09-28,2100,Y199,236220,Southwest,SGLAAJKA1DE7
W9126G10C0097,1813880,2010-09-28,2100,Y199,236220,Southwest,GQDTF6LNZWB1
W9126G10C0098,11369663,2010-09-30,2100,Y199,236220,West,L2YMLW7SK3K8
W9126G10C0101,2095000,2010-09-28,2100,Y299,236220,Southwest,H8ZXCH5PPEQ1
W9126G10C0102,10708000,2010-09-28,2100,Y199,236220,West,SUFBJ5CNHP76
W9126G10C0103,1692839,2010-09-29,2100,Z299,236220,West,XMKLMV8GCWJ5
W9126G10C0104,1365366,2010-09-27,2100,Y119,236220,Southwest,MRT5NMVQQDL8
W9126G10C0105,811698,2010-09-28,2100,Y199,236220,Southwest,YHMSDKWPEC87
W9126G10C0109,1559000,2010-09-30,2100,Y199,236220,Southeast,GRUVBCL86B39
W9126G10C0110,1257438,2010-09-28,2100,Y119,236220,Southeast,F6M2V6N8WTN9
W9126G10C0113,668950,2010-09-30,2100,Z300,236220,Southwest,JS49UA2D7444
W9126G10C0115,2353909,2010-09-30,2100,Z299,236220,West,L2YMLW7SK3K8
W9126G10C0116,485900,2010-09-30,2100,Y299,236220,Southwest,JS49UA2D7444
W9126G10C0117,1041273,2010-09-30,2100,Y199,236220,Southwest,KWF1UL1EKG76
W9126G10C0119,2306674,2010-09-30,2100,Z299,236220,Southwest,JS49UA2D7444
W9127810C0046,5167000,2010-09-29,2100,Y199,236220,Southeast,P3XBPDKXRZE5
W9127S10C6020,2835862,2010-09-14,2100,Z141,236220,Southeast,C1CCESCMJUY1
W9127S10C6021,297114,2010-09-15,2100,Z141,236220,Southeast,C1CCESCMJUY1
W9127S10C6022,6034545,2010-09-24,2100,Z141,236220,Southeast,C1CCESCMJUY1
W9127S10C6024,3194256,2010-09-24,2100,Y149,236220,West,RQ13XQQKKQ67
W9127S10C6025,6998777,2010-09-27,2100,Z141,236220,Southeast,C1CCESCMJUY1
W9127S10C6027,3398096,2010-09-28,2100,Z141,236220,Southeast,C1CCESCMJUY1
W9127S10C6030,4009778,2010-09-30,2100,Y149,236220,Midwest,XMKLMV8GCWJ5
W9127S10C6032,1408381,2010-09-30,2100,Y111,236220,Midwest,ERDSMLMQ9B67
W9128A10C0009,15366000,2010-09-17,2100,Y119,236220,West,D1NTZNYVLL59
W9128A10C0010,7290000,2010-09-21,2100,Y159,236220,West,KLK4ELWV5NH9
W9128A10C0011,248217,2010-09-29,2100,Z112,236220,West,Z6ACNHQPUKX1
W9128F10C0069,9180000,2010-09-17,2100,Y199,236220,Midwest,G6S4YJ2KBKL4
W9128F10C0072,14350300,2010-09-07,2100,Y199,236220,West,U8DKNJ6DKLX4
W9128F10C0074,10842399,2010-09-24,2100,Y199,236220,Midwest,E19YZB6V2LN7
W9128F10C0075,17616458,2010-09-23,2100,Y149,236220,Midwest,X3BYPXNZN8N1
W9128F10C0076,9511700,2010-09-23,2100,Y199,236220,Midwest,X3BYPXNZN8N1
W912BU10C0036,11561750,2010-09-30,2100,Z299,236220,Midwest,P4SCKN1MWXF6
W912BU10C0039,10248960,2010-09-21,2100,Y199,236220,Southeast,LDSWTAFPFTL3
W912BU10C0053,5257000,2010-09-30,2100,Y299,236220,Northeast,ES62PR9H1CK4
W912BV10C2006,233310,2010-09-24,2100,Y159,236220,Southwest,J9B5J1JFPEK3
W912C610C0021,17647,2010-09-28,2100,Y112,236220,Midwest,FN7GJ7LGZBL5
W912C610C0028,91553,2010-09-10,2100,Z224,236220,Southeast,NLRUNBNR6G74
W912C610C0033,134913,2010-09-27,2100,Z299,236220,Southeast,K2SJZ7G2H9F3
W912C610C0040,550000,2010-09-29,2100,Z299,236220,Southeast,K2SJZ7G2H9F3
W912CL10C0028,84696,2010-09-26,2100,Y162,236220,Southeast,LN9PU5M2YZN5
W912CL10C0030,80093,2010-09-23,2100,Y119,236220,Southeast,LN9PU5M2YZN5
W912CL10C0050,604238,2010-09-26,2100,Y119,236220,Southeast,LN9PU5M2YZN5
W912CN10C0073,13702,2010-09-16,2100,Z111,236220,West,HHSRE8KECY34
W912CN10C0077,45564,2010-09-16,2100,Z111,236220,West,JGPCA4DYJQV6
W912CN10C0082,610276,2010-09-27,2100,Y111,236220,West,PUKGCNM6NL35
W912CN10C0083,76845,2010-09-24,2100,Z111,236220,Southeast,ZDQ7PVNY16C5
W912DQ10C4019,6544716,2010-09-02,2100,Y151,236220,West,KHQGCJM2YCV6
W912DQ10C4020,4098000,2010-09-07,2100,Y111,236220,Southeast,MV73E9SWQHK6
W912DQ10C4025,8246000,2010-09-30,2100,Y199,236220,Southwest,JE5NLAQTNFB4
W912DQ10C4028,3747000,2010-09-28,2100,Z199,236220,West,XMKLMV8GCWJ5
W912DQ10C4029,17714553,2010-09-30,2100,Y199,236220,West,XX13CJX3FUT9
W912DQ10C4030,4461800,2010-09-29,2100,Z199,236220,West,XMKLMV8GCWJ5
W912DR10C0090,29885000,2010-09-14,2100,Y119,236220,Southeast,MBRTHBJVFQD7
W912DR10C0091,19563000,2010-09-14,2100,Y111,236220,Southeast,H1KPDZLCMNR8
W912DR10C0094,479000000,2010-09-24,2100,Y111,236220,West,LBY5FXN2HKA5
W912DR10C0095,10603000,2010-09-24,2100,Z163,236220,Southeast,X4KMMHMPJLK9
W912DR10C0098,302335,2010-09-23,2100,Y111,236220,Southeast,JDKWFKD2C665
W912DR10C0101,1402051,2010-09-28,2100,Y119,236220,Southeast,JDKWFKD2C665
W912DR10C0102,749450,2010-09-29,2100,Y199,236220,Southeast,JDKWFKD2C665
W912DR10C0105,165000,2010-09-30,2100,Z111,236220,Southeast,CEHNA6XZU795
W912DR10C0107,176657,2010-09-30,2100,Y293,236220,Southeast,JDKWFKD2C665
W912DR10C0108,895990,2010-09-30,2100,Z291,236220,Southeast,FXNFLNHK4MK3
W912DR10C0110,2371483,2010-09-29,2100,Y111,236220,Southeast,WCU4TE2ACKJ3
W912DR10C0111,3424011,2010-09-30,2100,Y199,236220,Southeast,JDKWFKD2C665
W912DS10C0030,1141099,2010-09-28,2100,Y300,236220,Northeast,E18AKGSUJJS6
W912DS10C0034,75000,2010-09-28,2100,Y159,236220,Northeast,MK2GMP546JW5
W912DS10C0037,1176794,2010-09-30,2100,Y119,236220,Northeast,RES1LYVP8ZK4
W912DW10C0033,10946800,2010-09-22,2100,Y199,236220,West,NKABYQJX6GD7
W912DW10C0034,7857000,2010-09-24,2100,Y119,236220,West,U7EFXRLADRL1
W912DW10C0039,2658694,2010-09-30,2100,Y199,236220,West,NXM8TF3B3R95
W912DY10C0035,3223386,2010-09-28,2100,Y111,236220,Southwest,MFAKDQKG25L7
W912EK10C0118,38203,2010-09-08,2100,Z111,236220,Midwest,RQBVM4CNB5Z4
W912ER10C0044,11196317,2010-09-25,2100,Y199,236220,Southeast,NN2NGPDNCK23
W912ER10C0045,13546718,2010-09-15,2100,Y179,236220,Southeast,NN2NGPDNCK23
W912ER10C0046,28159475,2010-09-23,2100,Y124,236220,Southeast,KA5HQCLKUVW1
W912ER10C0048,16908847,2010-09-24,2100,Y199,236220,Southeast,NN2NGPDNCK23
W912ER10C0049,14899001,2010-09-16,2100,Y129,236220,Southeast,KA5HQCLKUVW1
W912ER10C0054,29186338,2010-09-29,2100,Y111,236220,Southeast,KA5HQCLKUVW1
W912ER10C0065,0,2010-09-30,2100,Y199,236220,Southeast,HW9NZYJARNA3
W912ER10C0066,4999200,2010-09-27,2100,Y119,236220,Southeast,NN2NGPDNCK23
W912ER10C0067,3312511,2010-09-28,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W912GB10C0047,26968562,2010-09-30,2100,Y300,236220,Northeast,WD1GVK6EATM6
W912HN10C0063,6661700,2010-09-30,2100,Y199,236220,Southeast,F58ABW7WBAV7
W912HN10C0068,9742000,2010-09-30,2100,Y199,236220,Southeast,TWVGJRMK6Z78
W912HN10C0069,15312983,2010-09-30,2100,Y199,236220,Midwest,X3BYPXNZN8N1
W912HN10C0072,4308000,2010-09-30,2100,Y149,236220,Southeast,HHW6NZR2V1A4
W912HN10C0073,2621911,2010-09-29,2100,Y159,236220,Southeast,T2GKNSLKUGW1
W912HN10C0075,7168500,2010-09-28,2100,Y199,236220,Southwest,WZTBLVN2A5G5
W912HY10C0037,401515,2010-09-28,2100,Z199,236220,Southwest,EHASYEQPZYS3
W912JB10C2002,8851090,2010-09-30,2100,Z129,236220,Midwest,J74WAMZMQ736
W912JD10C0002,13210052,2010-09-21,2100,Z299,236220,Northeast,KKXFR6C57BD3
W912JM10C0025,280000,2010-09-03,2100,Z119,236220,Southeast,TRWPFPY57HG6
W912JM10C0027,73086,2010-09-21,2100,Y119,236220,Southeast,EN9WS9NL8DL5
W912JM10C0029,391168,2010-09-24,2100,Y119,236220,Southeast,F7YQNCCV8VW6
W912JM10C0030,22377,2010-09-23,2100,Y119,236220,Southeast,M4K8BVRU6MS3
W912JM10C0031,15678,2010-09-23,2100,Z119,236220,Southeast,TRWPFPY57HG6
W912JM10C0032,12342,2010-09-25,2100,Z119,236220,Southeast,DXC1L3BE8KB6
W912JM10C0033,1399957,2010-09-30,2100,Z129,236220,Southeast,S26CS5EGE4L5
W912JV10C0007,5598894,2010-09-29,2100,Y119,236220,West,J7DMM4T6DLH7
W912K610C0009,46661,2010-09-27,2100,Y299,236220,Southeast,KA88RG19QXN5
W912L110C0032,560213,2010-09-21,2100,Y119,236220,Southwest,H94XVDGNVNE6
W912L110C0034,1890120,2010-09-27,2100,Y119,236220,Southwest,JEZJS56FFLK5
W912L110C0035,4546000,2010-09-30,2100,Y119,236220,Southwest,WKFNKCJVKMB1
W912L110C0037,648610,2010-09-27,2100,Y119,236220,Southwest,H94XVDGNVNE6
W912L310C0024,100000,2010-09-25,2100,Y300,236220,West,XZYDR46S5K29
W912L310C5003,14200,2010-09-16,2100,Y249,236220,West,MXR3WNLDEDS6
W912L310C5004,13124,2010-09-24,2100,Z236,236220,West,XZYDR46S5K29
W912L310C5005,11617,2010-09-24,2100,Z236,236220,West,XZYDR46S5K29
W912L710C0017,6068641,2010-09-21,2100,Y111,236220,Southeast,QX6YPJ8CAD16
W912LA10C0009,17968000,2010-09-17,2100,Y119,236220,West,P5F8NW7UB7C8
W912LC10C0001,3025173,2010-09-23,2100,Y199,236220,West,NWELK4ALB8L3
W912LC10C5002,135629,2010-09-25,2100,Y124,236220,West,CVM3Z4CW7ZC1
W912LC10C5003,13870,2010-09-28,2100,Y199,236220,West,LKV6U83H4DH7
W912LD10C0004,1420500,2010-09-30,2100,Y119,236220,West,FKMWECSN4983
W912LM10C0003,2640583,2010-09-13,2100,Y152,236220,Midwest,U9JUPGAKHRQ5
W912P710C0034,767858,2010-09-29,2100,Y300,236220,West,KNNHMPGN4SH5
W912P910C0440,3497087,2010-09-20,2100,Z141,236220,Midwest,JQ1EULCXLK28
W912P910C0441,3484593,2010-09-20,2100,Y141,236220,Midwest,JQ1EULCXLK28
W912P910C0444,538238,2010-09-23,2100,Z149,236220,Midwest,E2LNTGNM1968
W912PL10C0037,3885000,2010-09-28,2100,Y149,236220,West,CHHHTAY4LJH4
W912PL10C0038,5623000,2010-09-28,2100,Y119,236220,West,J4PFXQDAQKC5
W912PL10C0039,4347000,2010-09-24,2100,Z119,236220,West,EQLDY2ZCT6L5
W912PL10C0040,3875000,2010-09-30,2100,Z149,236220,West,CHHHTAY4LJH4
W912PL10C0041,4695000,2010-09-25,2100,Z199,236220,West,NTMVJJJFLAN4
W912PL10C0044,4305000,2010-09-30,2100,Y149,236220,West,CHHHTAY4LJH4
W912PP10C0026,16694577,2010-09-07,2100,Y119,236220,West,FMW2Z3B2YJ79
W912PP10C0027,2700680,2010-09-07,2100,Z111,236220,Southwest,JF45HLE1BFF6
W912PP10C0028,25069995,2010-09-23,2100,Y111,236220,Southwest,Z4BNQCFNTJ53
W912PP10C0030,4284095,2010-09-15,2100,Y199,236220,West,FMW2Z3B2YJ79
W912PP10C0031,2059698,2010-09-30,2100,Y199,236220,Southwest,FJVET8EVQX57
W912PP10C0032,3042772,2010-09-22,2100,Y169,236220,Southwest,NSJCYELG4DJ5
W912PP10C0035,6274000,2010-09-30,2100,Y199,236220,Southeast,TM6LCC4X4CV1
W912PP10C0036,1437840,2010-09-29,2100,Y169,236220,Southwest,MRT5NMVQQDL8
W912PP10C0036,1199363,2010-09-29,2100,Y169,236220,Southwest,MRT5NMVQQDL8
W912PP10C0040,3029577,2010-09-30,2100,Y199,236220,Southwest,JF45HLE1BFF6
W912PQ10C0027,591438,2010-09-02,2100,Y119,236220,Northeast,W3UUE4S8XLN4
W912PQ10C0034,47768,2010-09-28,2100,Z119,236220,Northeast,JXMCJ2KAJ9L5
W912PQ10C0035,26836,2010-09-28,2100,Z119,236220,Northeast,JXMCJ2KAJ9L5
W912PX10C0008,125492,2010-09-07,2100,AD61,236220,Southeast,NNC9CDGFHJP7
W912PX10C0010,215069,2010-09-24,2100,AD61,236220,Southeast,D328ELWGNPU5
W912QG10C0006,82355,2010-09-30,2100,Y122,236220,Southeast,LTKEQMD8MT97
W912QM10C0004,36289,2010-09-29,2100,Y119,236220,Southeast,LN9PU5M2YZN5
W912QR10C0073,3997000,2010-09-29,2100,Y199,236220,Midwest,FNQ3UMGEZAC5
W912QR10C0076,9268000,2010-09-07,2100,Y199,236220,Midwest,J4UPYFDPPAQ2
W912QR10C0081,6165864,2010-09-16,2100,Y111,236220,Midwest,NZKMH2Z3BVA9
W912QR10C0082,10779237,2010-09-16,2100,Y199,236220,Southeast,HU1DTC2C7FK1
W912QR10C0083,9950227,2010-09-09,2100,Y199,236220,Southwest,J695EGNCJXB5
W912QR10C0084,8289634,2010-09-07,2100,Y199,236220,Southwest,Z4BNQCFNTJ53
W912QR10C0085,13712500,2010-09-16,2100,Y199,236220,West,JVKHXKCQ8JH8
W912QR10C0086,8577655,2010-09-13,2100,Y119,236220,Northeast,FTJMEJQCG4L5
W912QR10C0087,5116561,2010-09-21,2100,Y164,236220,Southeast,LN8QTKTE6Q98
W912QR10C0088,5626850,2010-09-30,2100,Y199,236220,Southeast,EHX9QJJF1GL5
W912QR10C0091,6236000,2010-09-24,2100,Y199,236220,Northeast,JQ5ECU26RS88
W912QR10C0093,3559016,2010-09-28,2100,Y199,236220,West,CWVJEB454CR7
W912QR10C0095,612597,2010-09-28,2100,Y199,236220,Midwest,GS8FM9NSSFA5
W912QR10C0096,11240200,2010-09-29,2100,Y199,236220,Southwest,JNG3NF6E9YW7
W912QR10C0097,3734509,2010-09-27,2100,Y199,236220,Southeast,KHJ8XJV9QCY4
W912QR10C0098,23395000,2010-09-30,2100,Y199,236220,West,NDVPM1NN8XL7
W912QR10C0099,2058275,2010-09-27,2100,Y199,236220,Midwest,TMESJEQE6TA6
W912QR10C0102,1041666,2010-09-30,2100,Y199,236220,Midwest,GBJ2UMW56NW9
W912QR10C0103,1658962,2010-09-30,2100,Y199,236220,Midwest,EHM4MEAZJAG1
W912QR10C0104,1053000,2010-09-30,2100,Y199,236220,Midwest,EHM4MEAZJAG1
W912QR10C0105,486907,2010-09-30,2100,Y199,236220,Midwest,C1E3TJKNUQC7
W912QR10C0106,620001,2010-09-30,2100,Y199,236220,Midwest,F3XNVDG59VH7
W912QR10C0107,632376,2010-09-30,2100,Y199,236220,Midwest,F3XNVDG59VH7
W912R110C0011,488004,2010-09-28,2100,Z199,236220,Southeast,CX7DE74VGGK7
W912R110C0013,211762,2010-09-28,2100,Z199,236220,Southeast,CX7DE74VGGK7
W912SR10C0007,60640,2010-09-13,2100,Y112,236220,Southeast,LN9PU5M2YZN5
W912SV10C0268,4289,2010-09-06,2100,Z127,236220,Northeast,C3H5WTG8NFQ5
W912WJ10C0029,6800500,2010-09-29,2100,Z141,236220,Northeast,MZSZLC7TJPA5
W912WJ10C0030,27524345,2010-09-30,2100,Y119,236220,Northeast,PFVFJZ6ZE7N2
W9136410C0008,741750,2010-09-25,2100,Y222,236220,Midwest,YY9MFYRL5L35
W913FT10C0024,119980,2010-09-02,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0030,363528,2010-09-16,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0031,263915,2010-09-15,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0035,146159,2010-09-21,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0039,103773,2010-09-27,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0041,142357,2010-09-27,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0042,133548,2010-09-27,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W913FT10C0043,223876,2010-09-27,2100,Y300,236220,Southeast,LN9PU5M2YZN5
W919QA10C0038,304594,2010-09-14,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0056,263560,2010-09-05,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0059,1389058,2010-09-17,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W919QA10C0062,622972,2010-09-25,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0063,534770,2010-09-18,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0065,150354,2010-09-18,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0066,471100,2010-09-19,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0074,369757,2010-09-23,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0081,567995,2010-09-28,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0083,156439,2010-09-26,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0084,449577,2010-09-25,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0086,360276,2010-09-26,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W919QA10C0088,154752,2010-09-27,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4K10C6149,635909,2010-09-25,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4L10C0252,2414375,2010-09-08,2100,9999,236220,Southeast,LN9PU5M2YZN5
W91B4L10C0261,579218,2010-09-07,2100,5450,236220,Southeast,NN2NGPDNCK23
W91B4M10C0028,17846,2010-09-14,2100,Z111,236220,Southeast,LN9PU5M2YZN5
W91B4M10C4053,616389,2010-09-07,2100,Z299,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6507,231474,2010-09-06,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6510,180599,2010-09-06,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6511,341000,2010-09-09,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6512,35777,2010-09-14,2100,Z111,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6513,24350,2010-09-18,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6515,300000,2010-09-19,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6516,673920,2010-09-22,2100,Y199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6522,338284,2010-09-28,2100,Z199,236220,Southeast,LN9PU5M2YZN5
W91B4M10C6523,997385,2010-09-30,2100,Z119,236220,Southeast,LN9PU5M2YZN5
W91B4M10C7165,115778,2010-09-05,2100,Y245,236220,Southeast,LN9PU5M2YZN5
W91B4M10C7166,43602,2010-09-04,2100,Y245,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8233,1013764,2010-09-24,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8249,899789,2010-09-02,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8259,106058,2010-09-07,2100,Y111,236220,Southeast,NN2NGPDNCK23
W91B4N10C8262,764537,2010-09-28,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8267,99999,2010-09-04,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8271,129478,2010-09-22,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8275,32350,2010-09-07,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8276,7280,2010-09-28,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8277,749000,2010-09-21,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8278,73705,2010-09-21,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8280,256230,2010-09-15,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8281,196170,2010-09-21,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8282,749000,2010-09-24,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8283,749000,2010-09-23,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8284,145350,2010-09-27,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8285,145350,2010-09-27,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8286,256400,2010-09-27,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8287,600572,2010-09-13,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8288,250786,2010-09-24,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8289,194419,2010-09-28,2100,Y111,236220,Southeast,NN2NGPDNCK23
W91B4N10C8290,192446,2010-09-22,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8295,53211,2010-09-14,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8301,42992,2010-09-29,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8304,11747,2010-09-26,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8305,20865,2010-09-29,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8306,31277,2010-09-28,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4N10C8307,14963,2010-09-22,2100,Y111,236220,Southeast,KA5HQCLKUVW1
W91B4P10C0079,149806,2010-09-04,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0088,400795,2010-09-15,2100,Y299,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0089,40389,2010-09-16,2100,Y163,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0090,97242,2010-09-15,2100,Y163,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0091,498883,2010-09-19,2100,Y163,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0093,153453,2010-09-19,2100,Y163,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0094,119026,2010-09-19,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91B4P10C0096,91692,2010-09-21,2100,Y111,236220,Southeast,LN9PU5M2YZN5
W91GFB10C8003,575000,2010-09-28,2100,5670,236220,Southeast,LN9PU5M2YZN5
W91GFL10C0017,9250,2010-09-12,2100,N056,236220,Southeast,LN9PU5M2YZN5
W91GFL10C0018,71785,2010-09-11,2100,N056,236220,Southeast,LN9PU5M2YZN5
W91QEY10C0025,84850,2010-09-26,2100,Y159,236220,Southeast,UFFGFU72RJD3
W91QEY10C0026,105973,2010-09-28,2100,Z199,236220,Southeast,JDRLQM4G73Y3
W91QEY10C0027,685606,2010-09-28,2100,Y199,236220,Midwest,CZH9WKFHA681
W91QF710C0049,88104,2010-09-18,2100,Z152,236220,Southeast,ECS7JKM69ND5
W91QF710C0051,506043,2010-09-23,2100,Z199,236220,Southeast,GX7ZQNHNAXF9
W91QF710C0052,98500,2010-09-14,2100,Z199,236220,Southeast,XDUGZWKPXJ77
W91QF710C0054,9975,2010-09-21,2100,Z199,236220,Southeast,EPQLQG38JBZ1
W91QF710C0057,108525,2010-09-14,2100,Y111,236220,Southeast,GGCNCA42XJE4
W91QF710C0059,150385,2010-09-14,2100,Z199,236220,Southeast,EK2KRA9RBYU9
W91QF710C0061,898696,2010-09-22,2100,Z161,236220,Southeast,JCUMH4FV7CS3
W91QF710C0073,181000,2010-09-29,2100,Z199,236220,Southeast,HGUALNKGMME8
W91QV110C0041,848468,2010-09-20,2100,Z111,236220,Southeast,ML6HNRW67NA8
W91QV110C0047,157776,2010-09-14,2100,Y199,236220,Southeast,CTN6BNFX85D5
W91QV110C0050,868900,2010-09-20,2100,Y300,236220,Southeast,X21JJ4JL8DX7
W91QV110C0057,2941909,2010-09-27,2100,Y199,236220,Southeast,GBJWUJKLCK29
W91QV110C0060,195285,2010-09-28,2100,Y199,236220,Southeast,Z6N1GCAHK2Y5
