,Unnamed: 0,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
2666,2666,VA262C0156,3600,0,$0,0%
2667,2667,FA441610C0043,5700,Empty,Empty,Empty
2668,2668,W9128F10C0022,2100,0,$0,0%
2669,2669,GS03P16QNC7004,4740,0,$0,0%
2670,2670,0436CC10100,3300,,,
2671,2671,TOS09025,2001,Empty,Empty,Empty
2672,2672,GS07P14URP0031,4740,0,$0,0%
2673,2673,GS11P11YEC0092,4740,0,$0,0%
2674,2674,47PG0422C0007,4740,,,
2675,2675,HM157505C0005,97AB,Empty,Empty,Empty
2676,2676,FA286020C0006,5700,Empty,Empty,Empty
2677,2677,FA441607C0031,5700,Empty,Empty,Empty
2678,2678,INPC4500050902,1443,0,$0,0%
2679,2679,N6945013C2549,1700,Empty,Empty,Empty
2680,2680,NNG17AZ09C,8000,262,$78.78 Million,60.3%
2681,2681,70FA2022C00000012,7022,,,
2682,2682,FA813721C0018,5700,Empty,Empty,Empty
2683,2683,GS11P09YTC0138,4740,0,$0,0%
2684,2684,GS09P10WBC0046,4740,,,
2685,2685,W912QR06C0050,2100,0,$0,0%
2686,2686,GS04P12EXC0071,4740,0,$0,0%
2687,2687,36C77622C0013,3600,0,$0,0%
2688,2688,N4008011C3011,1700,Empty,Empty,Empty
2689,2689,DACA6303C0005,2100,,,
2690,2690,W912ER10C0026,2100,Empty,Empty,Empty
2691,2691,GS11P12YEC0058,4740,Empty,Empty,Empty
2692,2692,140R4019C0013,1425,Empty,Empty,Empty
2693,2693,N6945019C6413,1700,Empty,Empty,Empty
2694,2694,19KE5024C0129,1900,Empty,Empty,Empty
2695,2695,47PK1219C0006,4740,,,
2696,2696,W917BK06C0007,2100,,,
2697,2697,VA263C1295,3600,0,$0,0%
2698,2698,W912QR13C0039,2100,0,$0,0%
2699,2699,693JF717C00046,6938,0,$0,0%
2700,2700,W912QR07C0014,2100,0,$0,0%
2701,2701,VA261C0513,3600,Empty,Empty,Empty
2702,2702,FA671206C0002,5700,Empty,Empty,Empty
2703,2703,N6945017C7213,1700,Empty,Empty,Empty
2704,2704,W9124Q08C0651,2100,Empty,Empty,Empty
2705,2705,GS01P12NLP0035,4740,,,
2706,2706,FA813720C0017,5700,Empty,Empty,Empty
2707,2707,F3860103C9004,5700,Empty,Empty,Empty
2708,2708,70FBR219C00000010,7022,,,
2709,2709,FA813719CA012,5700,Empty,Empty,Empty
2710,2710,W911YP07C0006,2100,0,$0,0%
2711,2711,N6945015C5327,1700,Empty,Empty,Empty
2712,2712,47PK0118C0007,4740,,,
2713,2713,W912HN05C0058,2100,,,
2714,2714,36C24421C0026,3600,0,$0,0%
2715,2715,47PK0622C0008,4740,,,
2716,2716,W911KB17C0021,2100,,,
2717,2717,HSCG4706CA11037,7008,0,$0,0%
2718,2718,GS09P11WKC0005,4740,,,
2719,2719,GS04P09RAC0042,4740,0,$0,0%
2720,2720,FA813721C0005,5700,Empty,Empty,Empty
2721,2721,W911S710C0052,2100,0,$0,0%
2722,2722,W912PP18C0030,2100,,,
2723,2723,GS11P05YTC0266,4740,0,$0,0%
2724,2724,47PE0219C0026,4740,,,
2725,2725,W901UZ16C0002,2100,0,$0,0%
2726,2726,W9124716C0035,2100,0,$0,0%
2727,2727,47PK0520C0002,4740,,,
2728,2728,140P4318C0070,1443,,,
2729,2729,FA480323C0038,5700,Empty,Empty,Empty
2730,2730,N6247202C6508,1700,Empty,Empty,Empty
2731,2731,W912EE09C0003,2100,0,$0,0%
2732,2732,N4008009C3006,1700,Empty,Empty,Empty
2733,2733,V691C7706,3600,Empty,Empty,Empty
2734,2734,W9136412C0032,2100,Empty,Empty,Empty
2735,2735,INP16PC00180,1443,Empty,Empty,Empty
2736,2736,GS08P03JAC0090,4740,Empty,Empty,Empty
2737,2737,47PE0520C0011,4740,Empty,Empty,Empty
2738,2738,W91B4M09C7236,2100,Empty,Empty,Empty
2739,2739,W912JM09C0008,2100,Empty,Empty,Empty
2740,2740,GS11P12YTC0112,4740,Empty,Empty,Empty
2741,2741,W912DR16C0060,2100,Empty,Empty,Empty
2742,2742,SGE50010C0012,1900,Empty,Empty,Empty
2743,2743,47PD0818C0010,4740,Empty,Empty,Empty
2744,2744,36C25819C0072,3600,Empty,Empty,Empty
2745,2745,00621200309DV621C549,3600,Empty,Empty,Empty
2746,2746,W9126G17C0142,2100,Empty,Empty,Empty
2747,2747,N6247001C5574,1700,Empty,Empty,Empty
2748,2748,140P5320C0029,1443,Empty,Empty,Empty
2749,2749,GS09P07KZC0040,4740,Empty,Empty,Empty
2750,2750,F2960103C0201,5700,Empty,Empty,Empty
2751,2751,SAU90010C0504,1900,Empty,Empty,Empty
2752,2752,HSFE0413C9801,7022,Empty,Empty,Empty
2753,2753,W9124Q06C0152,2100,Empty,Empty,Empty
2754,2754,GS09P09WKC0021,4740,Empty,Empty,Empty
2755,2755,W912ER10C0043,2100,Empty,Empty,Empty
2756,2756,W9124Q06C0204,2100,Empty,Empty,Empty
2757,2757,VA69DC1190,3600,Empty,Empty,Empty
2758,2758,VA244C1802,3600,Empty,Empty,Empty
2759,2759,GS06P15GZC7007,4740,Empty,Empty,Empty
2760,2760,VA101F16C2782,3600,Empty,Empty,Empty
2761,2761,VA26315C0143,3600,Empty,Empty,Empty
2762,2762,W912QR12C0036,2100,Empty,Empty,Empty
2763,2763,GS11P15YTM0060,4740,Empty,Empty,Empty
2764,2764,36C25618C0116,3600,Empty,Empty,Empty
2765,2765,W912JC18C5719,2100,Empty,Empty,Empty
2766,2766,47PC0424C0002,4740,Empty,Empty,Empty
2767,2767,W912PL15C0020,2100,Empty,Empty,Empty
2768,2768,75N99019C00061,7529,Empty,Empty,Empty
2769,2769,2032H320C00009,2001,Empty,Empty,Empty
2770,2770,VA259C0957,3600,Empty,Empty,Empty
2771,2771,5091S84EE67,12C2,Empty,Empty,Empty
2772,2772,GS09P10WRC0007,4740,Empty,Empty,Empty
2773,2773,140P6024C0005,1443,Empty,Empty,Empty
2774,2774,W9126G17C0042,2100,,,
2775,2775,HSCG2813NPMV104,7008,0,$0,0%
2776,2776,GS04P13EXC0039,4740,0,$0,0%
2777,2777,47PK0124C0011,4740,,,
2778,2778,VA263C0100,3600,0,$0,0%
2779,2779,N6247314C0618,1700,Empty,Empty,Empty
2780,2780,W91LV205C0015,2100,0,$0,0%
2781,2781,W91QV118C0040,2100,0,$0,0%
2782,2782,VA251C0122,3600,0,$0,0%
2783,2783,FA441808C0004,5700,Empty,Empty,Empty
2784,2784,DACW3103C0011,2100,0,$0,0%
2785,2785,GS11P04ZGC0055,4740,0,$0,0%
2786,2786,W5K9FH12C0009,2100,0,$0,0%
2787,2787,N6945012C5827,1700,Empty,Empty,Empty
2788,2788,GS11P15NWC0003,4740,0,$0,0%
2789,2789,GS04P15RRC0038,4740,0,$0,0%
2790,2790,W912DR19C0039,2100,,,
2791,2791,W9124Q08C0689,2100,0,$0,0%
2792,2792,GS10P10LTC0078,4740,0,$0,0%
2793,2793,GS09P12KTC0004,4740,,,
2794,2794,VA528C0347,3600,Empty,Empty,Empty
2795,2795,47PD0219C0014,4740,,,
2796,2796,97000200309DC9835030036,1443,0,$0,0%
2797,2797,GS11P11MAC0473,4740,0,$0,0%
2798,2798,SBR82013C0002,1900,0,$0,0%
2799,2799,W912DS13C0032,2100,"1,923",$5.39 Billion,"2,904.0%"
2800,2800,36C25620C0165,3600,0,$0,0%
2801,2801,GS11P06YTP0286,4740,0,$0,0%
2802,2802,FA252111C0062,5700,Empty,Empty,Empty
2803,2803,N6274209C1304,1700,Empty,Empty,Empty
2804,2804,BC664200309DNDC030087,1422,0,$0,0%
2805,2805,W912JM10C0012,2100,0,$0,0%
2806,2806,SIN65012C0021,1900,0,$0,0%
2807,2807,SFBOAD97G0008O011,1900,0,$0,0%
2808,2808,W912ER11C0030,2100,,,
2809,2809,W912BV12C0020,2100,0,$0,0%
2810,2810,N6247314C3423,1700,Empty,Empty,Empty
2811,2811,W9126G17C0145,2100,0,$0,0%
2812,2812,36C24921C0059,3600,Empty,Empty,Empty
2813,2813,V244C00080,3600,Empty,Empty,Empty
2814,2814,GS11P08YTC0038,4740,Empty,Empty,Empty
2815,2815,VA69D16C0265,3600,Empty,Empty,Empty
2816,2816,F07CC10293,3300,,,
2817,2817,W9127820C0039,2100,Empty,Empty,Empty
2818,2818,HQ003422C0080,97F5,Empty,Empty,Empty
2819,2819,W91B4M09C4119,2100,0,$0,0%
2820,2820,VA258C0426,3600,0,$0,0%
2821,2821,W5K9FH12C0188,2100,0,$0,0%
2822,2822,GS09P11KLC0006,4740,0,$0,0%
2823,2823,VA25614C0145,3600,0,$0,0%
2824,2824,W912GB15C0004,2100,0,$0,0%
2825,2825,VA260C0207,3600,0,$0,0%
2826,2826,FA301615C0010,5700,Empty,Empty,Empty
2827,2827,36C24723C0042,3600,0,$0,0%
2828,2828,70Z02823CMIAM0004,7008,0,$0,0%
2829,2829,W912DS17C0005,2100,,,
2830,2830,VA263C0500,3600,0,$0,0%
2831,2831,VA258C0405,3600,0,$0,0%
2832,2832,W9127808C0019,2100,0,$0,0%
2833,2833,GS04P07RAP0131,4740,0,$0,0%
2834,2834,DAHA3503C0022,2100,0,$0,0%
2835,2835,47PL0118C0012,4740,Empty,Empty,Empty
2836,2836,W50S9520C0001,2100,0,$0,0%
2837,2837,VA248C0121,3600,,,
2838,2838,47PF0017C0032,4740,Empty,Empty,Empty
2839,2839,47PK1721C0023,4740,,,
2840,2840,V678C7848A,3600,,,
2841,2841,FA449719CA021,5700,Empty,Empty,Empty
2842,2842,FA462607C0012,5700,Empty,Empty,Empty
2843,2843,W912DS06C0013,2100,0,$0,0%
2844,2844,GS04P15EXC0236,4740,0,$0,0%
2845,2845,W9128A12C0020,2100,0,$0,0%
2846,2846,GS11P04ZGC0220,4740,0,$0,0%
2847,2847,W9126G10C0022,2100,0,$0,0%
2848,2848,HHSD200201357522C,7523,,,
2849,2849,SAQMMA09C0262,1900,0,$0,0%
2850,2850,GS03P16PSC7018,4740,0,$0,0%
2851,2851,FA446010C0015,5700,Empty,Empty,Empty
2852,2852,36C77621C0002,3600,0,$0,0%
2853,2853,W9127804C0055,2100,Empty,Empty,Empty
2854,2854,AG4D90C170011,12C3,,,
2855,2855,47PG0720C0014,4740,,,
2856,2856,6973GH24C00111,6920,Empty,Empty,Empty
2857,2857,W9123615C0032,2100,Empty,Empty,Empty
2858,2858,PSA15002019,959P,Empty,Empty,Empty
2859,2859,GS11P07MKC0032,4740,Empty,Empty,Empty
2860,2860,GS09P15WNC7010,4740,Empty,Empty,Empty
2861,2861,15B11421CV6X10002,1540,Empty,Empty,Empty
2862,2862,V244C00131,3600,Empty,Empty,Empty
2863,2863,W9124715C0011,2100,Empty,Empty,Empty
2864,2864,GS09P10KZC0021,4740,Empty,Empty,Empty
2865,2865,697DCK22C00227,6920,Empty,Empty,Empty
2866,2866,AG4419C100387,12C2,Empty,Empty,Empty
2867,2867,W912DS08C0008,2100,Empty,Empty,Empty
2868,2868,GS09P09WRC0027,4740,Empty,Empty,Empty
2869,2869,VA786A13C0019,3600,Empty,Empty,Empty
2870,2870,HSCG8309C3YD101,7008,Empty,Empty,Empty
2871,2871,VA25115C0077,3600,Empty,Empty,Empty
2872,2872,W9124Q04C0137,2100,Empty,Empty,Empty
2873,2873,VA263C0386,3600,Empty,Empty,Empty
2874,2874,36C25918C0186,3600,Empty,Empty,Empty
2875,2875,47PL0118C0019,4740,Empty,Empty,Empty
2876,2876,36C24220C0100,3600,Empty,Empty,Empty
2877,2877,DOLETA16C0019,1630,Empty,Empty,Empty
2878,2878,W912PP22C0024,2100,Empty,Empty,Empty
2879,2879,AG9702C100224,12C2,Empty,Empty,Empty
2880,2880,GS11P09MAM0231,4740,Empty,Empty,Empty
2881,2881,N6247307C1530,1700,Empty,Empty,Empty
2882,2882,W917BE07C0083,2100,Empty,Empty,Empty
2883,2883,W912DW09C0029,2100,Empty,Empty,Empty
2884,2884,DTFACN11C00118,6920,Empty,Empty,Empty
2885,2885,SAQMMA14C0163,1900,Empty,Empty,Empty
2886,2886,47PE0719C0012,4740,Empty,Empty,Empty
2887,2887,GS04P09EWP0128,4740,Empty,Empty,Empty
2888,2888,W9123610C0036,2100,Empty,Empty,Empty
2889,2889,1240LT24C0046,12C2,Empty,Empty,Empty
2890,2890,N4008011C1030,1700,Empty,Empty,Empty
2891,2891,VA255C1533,3600,Empty,Empty,Empty
2892,2892,89243120CSC000053,8900,Empty,Empty,Empty
2893,2893,W9127809C0075,2100,0,$0,0%
2894,2894,W917BG06C0009,2100,0,$0,0%
2895,2895,FA860110C0070,5700,Empty,Empty,Empty
2896,2896,VA25712C0084,3600,0,$0,0%
2897,2897,FA465413C0008,5700,Empty,Empty,Empty
2898,2898,6923G218C000010,6938,,,
2899,2899,VA542C10385,3600,Empty,Empty,Empty
2900,2900,36C25022C0031,3600,Empty,Empty,Empty
2901,2901,GS11P15DCC0022,4740,0,$0,0%
2902,2902,W9123605C0061,2100,,,
2903,2903,VA24712C0013,3600,0,$0,0%
2904,2904,VA248RA1393,3600,0,$0,0%
2905,2905,W9128A11C0011,2100,0,$0,0%
2906,2906,INP17PC00228,1443,,,
2907,2907,N6274219C1301,1700,Empty,Empty,Empty
2908,2908,W9124Q07C0761,2100,0,$0,0%
2909,2909,W911KB18C0038,2100,,,
2910,2910,GS03P13DXC1044,4740,0,$0,0%
2911,2911,W9124N17C0010,2100,0,$0,0%
2912,2912,GS11P06YTC0248,4740,Empty,Empty,Empty
2913,2913,W90BRJ10C0024,2100,0,$0,0%
2914,2914,W912DW16C0015,2100,,,
2915,2915,W912QR23C0018,2100,,,
2916,2916,GS11P07YTC0143,4740,0,$0,0%
2917,2917,47PE0223C0023,4740,,,
2918,2918,FA480304C9028,5700,Empty,Empty,Empty
2919,2919,W912DQ22C4001,2100,,,
2920,2920,HHSN29220020330C,7529,,,
2921,2921,HSFEMW08C0455,7022,Empty,Empty,Empty
2922,2922,36C25022C0194,3600,0,$0,0%
2923,2923,W9128F14C0078,2100,0,$0,0%
2924,2924,FA446016C0028,5700,Empty,Empty,Empty
2925,2925,VA259C0283,3600,,,
2926,2926,W911KB09C0026,2100,0,$0,0%
2927,2927,VA24513C0073,3600,0,$0,0%
2928,2928,VA25914C0281,3600,0,$0,0%
2929,2929,W9124719C0022,2100,,,
2930,2930,INF17PC00046,1448,,,
2931,2931,HSCG4206C3WN073,7008,Empty,Empty,Empty
2932,2932,FA282308C0030,5700,Empty,Empty,Empty
2933,2933,W5KA4N10C0133,2100,Empty,Empty,Empty
2934,2934,GS04P13EXC0028,4740,Empty,Empty,Empty
2935,2935,V564C330,3600,Empty,Empty,Empty
2936,2936,W9127819C0032,2100,,,
2937,2937,GS10P06XJC3081,4740,0,$0,0%
2938,2938,W912KN12C0006,2100,Empty,Empty,Empty
2939,2939,N4008008C0503,1700,Empty,Empty,Empty
2940,2940,N6945011C4109,1700,Empty,Empty,Empty
2941,2941,W912DQ20C1115,2100,,,
2942,2942,47PK0522C0001,4740,,,
2943,2943,47PM1022C0019,4740,,,
2944,2944,47PG0723C0013,4740,,,
2945,2945,FA700005C0034,5700,Empty,Empty,Empty
2946,2946,FA252124C0027,5700,Empty,Empty,Empty
2947,2947,36C25621C0025,3600,0,$0,0%
2948,2948,DOLJ041A10019,1630,Empty,Empty,Empty
2949,2949,DJB20802019,1540,0,$0,0%
2950,2950,GS04P07RAP0032,4740,0,$0,0%
2951,2951,SET10006C0243M001,1900,0,$0,0%
2952,2952,W912DS20C0019,2100,,,
2953,2953,TOS09046,2001,0,$0,0%
2954,2954,V764C0001,3600,,,
2955,2955,INPC8826090054,1443,0,$0,0%
2956,2956,36C24618C0099,3600,0,$0,0%
2957,2957,W9126G11C0081,2100,0,$0,0%
2958,2958,GS07P16URC7006,4740,0,$0,0%
2959,2959,VA786AC0181,3600,0,$0,0%
2960,2960,140P4520C0028,1443,,,
2961,2961,V649C03888A,3600,0,$0,0%
2962,2962,GS05P04GAC0097,4740,0,$0,0%
2963,2963,DEAC6506WN72653,8900,0,$0,0%
2964,2964,GS03P10DXC0019,4740,Empty,Empty,Empty
2965,2965,GS11P12YEC0180,4740,Empty,Empty,Empty
2966,2966,75N99018C00001,7529,Empty,Empty,Empty
2967,2967,VA249C0262,3600,0,$0,0%
2968,2968,GS11P06MAC0121,4740,0,$0,0%
2969,2969,VA528C0704,3600,0,$0,0%
2970,2970,GS09P09WFC0014,4740,0,$0,0%
2971,2971,W917BK09C0071,2100,0,$0,0%
2972,2972,VA263C0899,3600,0,$0,0%
2973,2973,GS04P11EXC0097,4740,,,
2974,2974,140F0320C0005,1448,,,
2975,2975,140P2023C0104,1443,Empty,Empty,Empty
2976,2976,W912PM19C0046,2100,Empty,Empty,Empty
2977,2977,FA282324C0045,5700,Empty,Empty,Empty
2978,2978,W912DS18C0007,2100,Empty,Empty,Empty
2979,2979,N6247309C1218,1700,Empty,Empty,Empty
2980,2980,V244C00079,3600,Empty,Empty,Empty
2981,2981,VA786A12C0002,3600,Empty,Empty,Empty
2982,2982,W912KC15C0014,2100,Empty,Empty,Empty
2983,2983,GS09P07KYC0005,4740,Empty,Empty,Empty
2984,2984,W912ER17C0010,2100,Empty,Empty,Empty
2985,2985,47PA0320C0026,4740,Empty,Empty,Empty
2986,2986,VA247C0251,3600,Empty,Empty,Empty
2987,2987,VA25716C0117,3600,Empty,Empty,Empty
2988,2988,W912EK22C0037,2100,Empty,Empty,Empty
2989,2989,W912DW15C0008,2100,Empty,Empty,Empty
2990,2990,W912JM10C0020,2100,Empty,Empty,Empty
2991,2991,FA910105C0082,5700,Empty,Empty,Empty
2992,2992,GS11P12ZGC0045,4740,Empty,Empty,Empty
2993,2993,47PK1122C0013,4740,Empty,Empty,Empty
2994,2994,FA281624C0026,5700,Empty,Empty,Empty
2995,2995,140P6318C0003,1443,Empty,Empty,Empty
2996,2996,GS09P09WQC0004,4740,Empty,Empty,Empty
2997,2997,00517200304DV246C00026,3600,Empty,Empty,Empty
2998,2998,V756C01178A,3600,Empty,Empty,Empty
2999,2999,HSCG3410NPHB402,7008,Empty,Empty,Empty
3000,3000,VA249C0009,3600,Empty,Empty,Empty
3001,3001,W9127805C0042,2100,Empty,Empty,Empty
3002,3002,VA263C0015,3600,Empty,Empty,Empty
3003,3003,VA25613C0264,3600,Empty,Empty,Empty
3004,3004,VA24814C0131,3600,Empty,Empty,Empty
3005,3005,70Z0G119CBF221500,7008,Empty,Empty,Empty
3006,3006,36C25622C0080,3600,Empty,Empty,Empty
3007,3007,VA24612C0097,3600,Empty,Empty,Empty
3008,3008,W91B4N17C8002,2100,Empty,Empty,Empty
3009,3009,W9124723C0066,2100,Empty,Empty,Empty
3010,3010,FA302012C0017,5700,Empty,Empty,Empty
3011,3011,V573C439,3600,Empty,Empty,Empty
3012,3012,INPC4500060903,1443,0,$0,0%
3013,3013,INP8826070018,1443,0,$0,0%
3014,3014,W912QR15C0024,2100,649,$250.28 Million,"1,381.2%"
3015,3015,47PK0620C0011,4740,,,
3016,3016,W912QR10C0067,2100,0,$0,0%
3017,3017,GS11P12MMC0015,4740,0,$0,0%
3018,3018,W912ER06C0021,2100,0,$0,0%
3019,3019,VA664C0001,3600,0,$0,0%
3020,3020,W9124C10C0023,2100,0,$0,0%
3021,3021,GS11P10ZGP0056,4740,0,$0,0%
3022,3022,W5J9LE11C0001,2100,0,$0,0%
3023,3023,GS09P06WKC0002,4740,0,$0,0%
3024,3024,GS08P12JBP0089,4740,0,$0,0%
3025,3025,GS09P11WKC0026,4740,0,$0,0%
3026,3026,W90U4210C4019,2100,,,
3027,3027,DAHA2903C0002,2100,0,$0,0%
3028,3028,AG3K15C110006,12H2,0,$0,0%
3029,3029,19AQMM21C0097,1900,Empty,Empty,Empty
3030,3030,36C24422C0004,3600,0,$0,0%
3031,3031,HSCG4714C3EFK07,7008,0,$0,0%
3032,3032,FA302004C0004,5700,Empty,Empty,Empty
3033,3033,W56KGZ22C1002,2100,,,
3034,3034,GS03P04CDC0076,4740,0,$0,0%
3035,3035,47PK0524C0040,4740,,,
3036,3036,GS09P11NPC0010,4740,0,$0,0%
3037,3037,47PG0322C0005,4740,,,
3038,3038,INF401817C026,1448,0,$0,0%
3039,3039,GS11P06MAM0273,4740,0,$0,0%
3040,3040,36C25923C0061,3600,0,$0,0%
3041,3041,AG4283C120011,12C2,0,$0,0%
3042,3042,DACA5103C0024,2100,Empty,Empty,Empty
3043,3043,GS04P10RAC0131,4740,,,
3044,3044,W911SG19C0003,2100,,,
3045,3045,12438919C0004,12H2,Empty,Empty,Empty
3046,3046,N6927203C0017,1700,Empty,Empty,Empty
3047,3047,W911S110C0031,2100,Empty,Empty,Empty
3048,3048,W9124Q06C0232,2100,Empty,Empty,Empty
3049,3049,W9124717C0037,2100,Empty,Empty,Empty
3050,3050,W9124724C0073,2100,Empty,Empty,Empty
3051,3051,VA263C1037,3600,Empty,Empty,Empty
3052,3052,F12CC10286,3300,Empty,Empty,Empty
3053,3053,W9124909C0002,2100,Empty,Empty,Empty
3054,3054,47PG0817C0006,4740,Empty,Empty,Empty
3055,3055,47PK1518C0010,4740,Empty,Empty,Empty
3056,3056,N6247308C7526,1700,Empty,Empty,Empty
3057,3057,DEAC2604NT42167,8900,0,$0,0%
3058,3058,N4008516C3627,1700,Empty,Empty,Empty
3059,3059,GS04P17RBC0011,4740,,,
3060,3060,36C24220C0097,3600,0,$0,0%
3061,3061,47PK0620C0006,4740,,,
3062,3062,W912QR21C0003,2100,Empty,Empty,Empty
3063,3063,HSFLGL11C00014,7015,0,$0,0%
3064,3064,1333ND21CNB190008,1341,,,
3065,3065,GS09P11WRC0030,4740,Empty,Empty,Empty
3066,3066,W91B4N10C8088,2100,0,$0,0%
3067,3067,47PD1022C0017,4740,,,
3068,3068,W912NW11C0001,2100,0,$0,0%
3069,3069,47PD0823C0001,4740,,,
3070,3070,VA247C1607,3600,0,$0,0%
3071,3071,FA446007C0010,5700,Empty,Empty,Empty
3072,3072,V69DC595,3600,0,$0,0%
3073,3073,V671C6648A,3600,0,$0,0%
3074,3074,GS05P07FBC3025,4740,0,$0,0%
3075,3075,HSCG8308C3WT027,7008,0,$0,0%
3076,3076,W9126G14C0083,2100,,,
3077,3077,GS05P17SVC0037,4740,,,
3078,3078,VA539C0002,3600,0,$0,0%
3079,3079,GS05P14SLC0060,4740,0,$0,0%
3080,3080,INPC8000070913,1443,0,$0,0%
3081,3081,GS11P05YTP0261,4740,0,$0,0%
3082,3082,V688C1526JV,3600,0,$0,0%
3083,3083,36C26223C0285,3600,,,
3084,3084,VA69DC0644,3600,0,$0,0%
3085,3085,12305B21C0004,12H2,,,
3086,3086,VA258C0031,3600,0,$0,0%
3087,3087,TPDAFRW08C0006,2036,0,$0,0%
3088,3088,GS10P11XBP0005,4740,0,$0,0%
3089,3089,W9126G15C0099,2100,0,$0,0%
3090,3090,W9115109C0065,2100,0,$0,0%
3091,3091,N4008016C0504,1700,Empty,Empty,Empty
3092,3092,36C24724C0093,3600,0,$0,0%
3093,3093,INPC6520070014,1443,0,$0,0%
3094,3094,W912DS12C0008,2100,0,$0,0%
3095,3095,VA69DRA1107,3600,,,
3096,3096,36C24823C0017,3600,Empty,Empty,Empty
3097,3097,VA24512C0072,3600,Empty,Empty,Empty
3098,3098,W91QF709C0043,2100,Empty,Empty,Empty
3099,3099,VA262C0334,3600,Empty,Empty,Empty
3100,3100,GS04P07REC0006,4740,Empty,Empty,Empty
3101,3101,W912P609C0027,2100,Empty,Empty,Empty
3102,3102,GS07P15URC0017,4740,Empty,Empty,Empty
3103,3103,75F40120C00165,7524,Empty,Empty,Empty
3104,3104,GS04P12EXC0118,4740,Empty,Empty,Empty
3105,3105,W91QEY08C0006,2100,Empty,Empty,Empty
3106,3106,W9128A23C0012,2100,Empty,Empty,Empty
3107,3107,FA330018C0017,5700,Empty,Empty,Empty
3108,3108,HSCG8212CPMV328,7008,Empty,Empty,Empty
3109,3109,NNG15WA65C,8000,Empty,Empty,Empty
3110,3110,W91LV208C0024,2100,Empty,Empty,Empty
3111,3111,W912QR10C0102,2100,Empty,Empty,Empty
3112,3112,GS07P09HHC0035,4740,Empty,Empty,Empty
3113,3113,AG3434C130003,12C2,Empty,Empty,Empty
3114,3114,W9124Q05C0271,2100,Empty,Empty,Empty
3115,3115,GS10P09LTC0052,4740,Empty,Empty,Empty
3116,3116,N6945012C0754,1700,Empty,Empty,Empty
3117,3117,19EC7521C0004,1900,Empty,Empty,Empty
3118,3118,VA25013C0049,3600,Empty,Empty,Empty
3119,3119,AG82FTC130015,12C2,Empty,Empty,Empty
3120,3120,VA26115C0017,3600,Empty,Empty,Empty
3121,3121,INF501818C078,1448,Empty,Empty,Empty
3122,3122,W912PP11C0030,2100,0,$0,0%
3123,3123,36C78623C50501,3600,,,
3124,3124,W91GF509C8168,2100,0,$0,0%
3125,3125,GS11P10YEC0229,4740,,,
3126,3126,GS06P17GYC0001,4740,,,
3127,3127,N6945012C2260,1700,Empty,Empty,Empty
3128,3128,VA248C1831,3600,Empty,Empty,Empty
3129,3129,140P4321C0002,1443,Empty,Empty,Empty
3130,3130,W91B4N14C8008,2100,,,
3131,3131,36C25622C0055,3600,Empty,Empty,Empty
3132,3132,GS10P10XJP0043,4740,Empty,Empty,Empty
3133,3133,FA487715CA005,5700,Empty,Empty,Empty
3134,3134,AG438450438450200,12H2,,,
3135,3135,GS06P08GZC0004,4740,Empty,Empty,Empty
3136,3136,GS04P17EWC0023,4740,Empty,Empty,Empty
3137,3137,N4008006C0511,1700,Empty,Empty,Empty
3138,3138,GS03P17AZC0010,4740,Empty,Empty,Empty
3139,3139,FA940106C0003,5700,Empty,Empty,Empty
3140,3140,FA480318C0008,5700,Empty,Empty,Empty
3141,3141,36C25819C0111,3600,,,
3142,3142,VA263C1301,3600,0,$0,0%
3143,3143,FA441718C0012,5700,Empty,Empty,Empty
3144,3144,W9126G08C0067,2100,0,$0,0%
3145,3145,W9126G12C0089,2100,0,$0,0%
3146,3146,47PK2021C0001,4740,,,
3147,3147,47PK1920C0003,4740,,,
3148,3148,V10N3C2868A,3600,0,$0,0%
3149,3149,DABK0303C0017,2100,0,$0,0%
3150,3150,VA24716C0011,3600,,,
3151,3151,VA24616C0038,3600,0,$0,0%
3152,3152,W9126G10C0097,2100,0,$0,0%
3153,3153,36C26224C0333,3600,0,$0,0%
3154,3154,INP15PC00817,1443,,,
3155,3155,N6247319C1239,1700,Empty,Empty,Empty
3156,3156,VA24809C1194,3600,0,$0,0%
3157,3157,GS09P11WRC0011,4740,0,$0,0%
3158,3158,VA69DC1271,3600,0,$0,0%
3159,3159,47PK1021C0003,4740,,,
3160,3160,36C26221C0122,3600,0,$0,0%
3161,3161,NNC05BA02B,8000,0,$0,0%
3162,3162,VA243C0176,3600,0,$0,0%
3163,3163,DTFAWN16C00401,6920,0,$0,0%
3164,3164,VA25616C0239,3600,0,$0,0%
3165,3165,47PF0017C0057,4740,,,
3166,3166,VA261C1029,3600,0,$0,0%
3167,3167,VA24217C0141,3600,Empty,Empty,Empty
3168,3168,DTFAWN11C00251,6920,Empty,Empty,Empty
3169,3169,TOS11F019,2001,Empty,Empty,Empty
3170,3170,SAQMMA13C0123,1900,Empty,Empty,Empty
3171,3171,GS11P07YTC0394,4740,Empty,Empty,Empty
3172,3172,W5J9LE13C0020,2100,Empty,Empty,Empty
3173,3173,W9115111C0093,2100,Empty,Empty,Empty
3174,3174,VA24413C0234,3600,0,$0,0%
3175,3175,W912QR15C0043,2100,,,
3176,3176,36E77619C0089,3600,0,$0,0%
3177,3177,36C25920C0156,3600,0,$0,0%
